meteorite_id,name,mass_g,severity_score
11017,graves nunataks 98025,14.4,1.0
11018,graves nunataks 98026,68.4,1.0
11019,graves nunataks 98027,14.8,1.0
11020,graves nunataks 98028,22.4,1.0
11021,graves nunataks 98029,8.9,1.0
11022,graves nunataks 98030,32.6,1.0
11023,graves nunataks 98031,2309.8,3.0
11024,graves nunataks 98032,1699.5,3.0
11025,graves nunataks 98033,123.2,2.0
11026,graves nunataks 98034,416.3,2.0
11027,graves nunataks 98035,248.4,2.0
11028,graves nunataks 98036,182.2,2.0
11029,graves nunataks 98037,107.9,2.0
11030,graves nunataks 98038,118.6,2.0
11031,graves nunataks 98039,72.8,1.0
11032,graves nunataks 98040,542.6,2.0
11033,graves nunataks 98041,1081.5,3.0
11034,graves nunataks 98042,92.6,1.0
11035,graves nunataks 98043,102.9,2.0
11036,graves nunataks 98044,27.5,1.0
11037,graves nunataks 98045,260.4,2.0
11038,graves nunataks 98046,657.6,2.0
11039,graves nunataks 98047,594.1,2.0
11040,graves nunataks 98048,702.1,2.0
11041,graves nunataks 98049,2341.9,3.0
11042,graves nunataks 98050,337.4,2.0
11043,graves nunataks 98051,171.9,2.0
11044,graves nunataks 98052,63.6,1.0
11045,graves nunataks 98053,145.5,2.0
11046,graves nunataks 98054,103.4,2.0
11047,graves nunataks 98055,140.8,2.0
11048,graves nunataks 98056,177.9,2.0
11049,graves nunataks 98057,65.1,1.0
11050,graves nunataks 98058,105.7,2.0
11051,graves nunataks 98059,67.9,1.0
11052,graves nunataks 98060,54.0,1.0
11053,graves nunataks 98061,121.5,2.0
11054,graves nunataks 98062,51.9,1.0
11055,graves nunataks 98063,41.1,1.0
11056,graves nunataks 98064,42.7,1.0
11057,graves nunataks 98065,53.6,1.0
11058,graves nunataks 98066,18.2,1.0
11059,graves nunataks 98067,53.2,1.0
11060,graves nunataks 98068,51.6,1.0
11061,graves nunataks 98069,42.5,1.0
11062,graves nunataks 98070,16.3,1.0
11063,graves nunataks 98071,64.3,1.0
11064,graves nunataks 98072,29.9,1.0
11065,graves nunataks 98073,6.5,1.0
11066,graves nunataks 98074,51.9,1.0
11067,graves nunataks 98075,20.6,1.0
11068,graves nunataks 98076,29.2,1.0
11069,graves nunataks 98077,24.9,1.0
11070,graves nunataks 98078,7.5,1.0
11071,graves nunataks 98079,3.7,1.0
11072,graves nunataks 98080,91.8,1.0
11073,graves nunataks 98081,87.5,1.0
11074,graves nunataks 98082,13.5,1.0
11075,graves nunataks 98083,23.0,1.0
11076,graves nunataks 98084,42.3,1.0
11077,graves nunataks 98085,43.7,1.0
11078,graves nunataks 98086,32.3,1.0
11079,graves nunataks 98087,22.3,1.0
11080,graves nunataks 98088,64.6,1.0
11081,graves nunataks 98089,60.8,1.0
11082,graves nunataks 98090,42.4,1.0
11083,graves nunataks 98091,20.8,1.0
11084,graves nunataks 98092,20.7,1.0
11085,graves nunataks 98093,40.4,1.0
11086,graves nunataks 98094,7.2,1.0
11087,graves nunataks 98095,31.9,1.0
11088,graves nunataks 98096,45.9,1.0
11089,graves nunataks 98097,12.9,1.0
11090,graves nunataks 98098,779.2,2.0
11091,graves nunataks 98099,26.7,1.0
11092,graves nunataks 98100,17.9,1.0
11093,graves nunataks 98101,38.6,1.0
11094,graves nunataks 98102,7.0,1.0
11095,graves nunataks 98103,41.1,1.0
11096,graves nunataks 98104,15.2,1.0
11097,graves nunataks 98105,13.9,1.0
11098,graves nunataks 98106,47.6,1.0
11099,graves nunataks 98107,35.0,1.0
11100,graves nunataks 98108,12.7,1.0
11101,graves nunataks 98109,7.3,1.0
11102,graves nunataks 98110,70.3,1.0
11103,graves nunataks 98111,80.0,1.0
11104,graves nunataks 98112,86.0,1.0
11105,graves nunataks 98113,63.7,1.0
11106,graves nunataks 98114,58.7,1.0
11107,graves nunataks 98115,44.9,1.0
11108,graves nunataks 98116,66.5,1.0
11109,graves nunataks 98117,89.5,1.0
11110,graves nunataks 98118,78.4,1.0
11111,graves nunataks 98119,45.4,1.0
11112,graves nunataks 98120,42.5,1.0
11113,graves nunataks 98121,48.0,1.0
11114,graves nunataks 98122,12.9,1.0
11115,graves nunataks 98123,14.8,1.0
11116,graves nunataks 98124,5.8,1.0
11117,graves nunataks 98125,17.4,1.0
11118,graves nunataks 98126,26.2,1.0
11119,graves nunataks 98127,17.5,1.0
11120,graves nunataks 98128,19.6,1.0
11121,graves nunataks 98130,45.1,1.0
11122,graves nunataks 98131,26.1,1.0
11123,graves nunataks 98132,14.6,1.0
11124,graves nunataks 98133,18.7,1.0
11125,graves nunataks 98134,22.4,1.0
11126,graves nunataks 98135,25.7,1.0
11127,graves nunataks 98136,2.7,1.0
11128,graves nunataks 98137,16.4,1.0
11129,graves nunataks 98138,9.8,1.0
11130,graves nunataks 98139,63.8,1.0
11131,graves nunataks 98141,41.5,1.0
11132,graves nunataks 98142,9.1,1.0
11133,graves nunataks 98143,11.0,1.0
11134,graves nunataks 98144,13.9,1.0
11135,graves nunataks 98145,16.1,1.0
11136,graves nunataks 98146,3.6,1.0
11137,graves nunataks 98147,9.2,1.0
11138,graves nunataks 98148,6.7,1.0
11139,graves nunataks 98149,79.7,1.0
11140,graves nunataks 98150,36.9,1.0
11141,graves nunataks 98151,52.8,1.0
11142,graves nunataks 98152,69.3,1.0
11143,graves nunataks 98153,35.1,1.0
11144,graves nunataks 98154,21.2,1.0
11145,graves nunataks 98155,33.9,1.0
11146,graves nunataks 98156,29.3,1.0
11147,graves nunataks 98157,39.2,1.0
11148,graves nunataks 98158,66.9,1.0
11149,graves nunataks 98159,33.9,1.0
11150,graves nunataks 98160,7.8,1.0
11151,graves nunataks 98161,7.7,1.0
11152,graves nunataks 98162,0.8,1.0
11153,graves nunataks 98163,15.5,1.0
11154,graves nunataks 98164,15.1,1.0
11155,graves nunataks 98165,11.3,1.0
11156,graves nunataks 98166,10.8,1.0
11157,graves nunataks 98167,4.9,1.0
11158,graves nunataks 98168,7.0,1.0
11159,graves nunataks 98169,22.1,1.0
11160,graves nunataks 98170,21.0,1.0
11161,graves nunataks 98171,8.0,1.0
11162,graves nunataks 98172,13.8,1.0
11163,graves nunataks 98173,30.0,1.0
11164,graves nunataks 98174,8.5,1.0
11165,graves nunataks 98175,27.5,1.0
11166,graves nunataks 98176,15.1,1.0
11167,graves nunataks 98177,10.0,1.0
11168,graves nunataks 98178,7.2,1.0
11169,graves nunataks 98179,18.7,1.0
11170,graves nunataks 98180,13.1,1.0
11171,graves nunataks 98181,2.9,1.0
11172,graves nunataks 98182,63.5,1.0
11173,graves nunataks 98183,145.4,2.0
11174,graves nunataks 98184,119.1,2.0
11175,graves nunataks 98185,70.0,1.0
11176,graves nunataks 98186,29000.0,4.0
11177,grayton,11300.0,4.0
11179,great bear lake,40.0,1.0
11180,great bend,28770.0,4.0
11181,great sand sea 001,130.0,2.0
11182,great sand sea 002,135.0,2.0
11183,great sand sea 003,110.0,2.0
11184,great sand sea 004,580.0,2.0
11185,great sand sea 005,80.0,1.0
11186,great sand sea 006,45.0,1.0
11187,great sand sea 007,1450.0,3.0
11188,great sand sea 008,450.0,2.0
11189,great sand sea 009,414.0,2.0
11190,great sand sea 019,12000.0,4.0
11191,great sand sea 020,5420.0,3.0
11192,great sand sea 021,1416.0,3.0
44883,great sand sea 022,0.9,1.0
44884,great sand sea 023,1.5,1.0
44885,great sand sea 024,7.8,1.0
44886,great sand sea 025,10.9,1.0
49490,great sand sea 026,100.0,1.0
50999,great sand sea 030,51.33,1.0
51000,great sand sea 031,62.26,1.0
51057,great sand sea 032,8.3,1.0
51001,great sand sea 033,80.09999999999998,1.0
51002,great sand sea 034,7.72,1.0
51003,great sand sea 035,40.94,1.0
51004,great sand sea 036,128.91,2.0
51005,great sand sea 037,66.94,1.0
51006,great sand sea 038,146.04,2.0
51007,great sand sea 039,128.63,2.0
53618,great sand sea 040,15.0,1.0
56302,great sand sea 041,6.5,1.0
11193,greaterville,48.0,1.0
11194,greenbrier county,5000.0,3.0
30666,greener reservoir,45.0,1.0
11195,greenwell springs,664.0,2.0
11197,grein 001,710.3,2.0
11198,grein 002,608.9,2.0
11199,grein 003,490.6,2.0
11200,gressk,303000.0,5.0
11201,gretna,82000.0,4.0
11202,grier (a),12.4,1.0
11203,grier (b),929.4,2.0
11204,griffith,6000.0,3.0
55289,griffith wash,93.0,1.0
32639,grosvenor mountains 03001,29000.0,4.0
32640,grosvenor mountains 03002,28000.0,4.0
35734,grosvenor mountains 03003,10640.0,4.0
35735,grosvenor mountains 03004,2470.0,3.0
35736,grosvenor mountains 03005,2576.0,3.0
35737,grosvenor mountains 03006,1161.6,3.0
34569,grosvenor mountains 03007,3850.0,3.0
35738,grosvenor mountains 03008,1693.0,3.0
35739,grosvenor mountains 03009,1112.9,3.0
35740,grosvenor mountains 03010,1397.5,3.0
35741,grosvenor mountains 03011,1257.6,3.0
35742,grosvenor mountains 03012,1184.0,3.0
34570,grosvenor mountains 03013,1035.0,3.0
34571,grosvenor mountains 03014,1110.0,3.0
34572,grosvenor mountains 03015,480.0,2.0
34573,grosvenor mountains 03016,955.0,2.0
34574,grosvenor mountains 03017,310.0,2.0
35743,grosvenor mountains 03018,1554.0,3.0
34575,grosvenor mountains 03019,1243.0,3.0
34576,grosvenor mountains 03020,555.0,2.0
34577,grosvenor mountains 03021,607.9,2.0
34578,grosvenor mountains 03022,653.5,2.0
34579,grosvenor mountains 03023,882.0,2.0
34580,grosvenor mountains 03024,642.7,2.0
34581,grosvenor mountains 03025,595.0,2.0
35744,grosvenor mountains 03026,561.2,2.0
34582,grosvenor mountains 03027,585.0,2.0
34583,grosvenor mountains 03028,475.0,2.0
34584,grosvenor mountains 03029,520.2,2.0
35745,grosvenor mountains 03030,895.3,2.0
34585,grosvenor mountains 03031,772.8,2.0
34586,grosvenor mountains 03032,389.1,2.0
34587,grosvenor mountains 03033,334.1,2.0
35746,grosvenor mountains 03034,274.6,2.0
34588,grosvenor mountains 03035,358.4,2.0
34589,grosvenor mountains 03036,338.7,2.0
34590,grosvenor mountains 03037,532.1,2.0
34591,grosvenor mountains 03038,391.9,2.0
34592,grosvenor mountains 03039,386.9,2.0
35747,grosvenor mountains 03040,150.4,2.0
35749,grosvenor mountains 03042,288.3,2.0
35750,grosvenor mountains 03043,274.5,2.0
35751,grosvenor mountains 03044,275.5,2.0
35752,grosvenor mountains 03045,256.1,2.0
35753,grosvenor mountains 03046,196.1,2.0
35754,grosvenor mountains 03047,282.0,2.0
35755,grosvenor mountains 03048,394.4,2.0
35756,grosvenor mountains 03049,311.3,2.0
34593,grosvenor mountains 03050,275.0,2.0
34594,grosvenor mountains 03051,182.0,2.0
34595,grosvenor mountains 03052,295.0,2.0
34596,grosvenor mountains 03053,280.0,2.0
34597,grosvenor mountains 03054,340.0,2.0
35757,grosvenor mountains 03055,384.4,2.0
35758,grosvenor mountains 03056,422.5,2.0
35759,grosvenor mountains 03057,662.9,2.0
35760,grosvenor mountains 03058,420.7,2.0
35761,grosvenor mountains 03059,625.3,2.0
34598,grosvenor mountains 03060,520.0,2.0
34599,grosvenor mountains 03061,455.0,2.0
34600,grosvenor mountains 03062,440.0,2.0
34601,grosvenor mountains 03063,245.0,2.0
35762,grosvenor mountains 03064,392.5,2.0
35763,grosvenor mountains 03065,303.9,2.0
35764,grosvenor mountains 03066,265.1,2.0
35765,grosvenor mountains 03067,140.1,2.0
35766,grosvenor mountains 03068,288.2,2.0
35767,grosvenor mountains 03069,219.3,2.0
34602,grosvenor mountains 03070,353.0,2.0
34603,grosvenor mountains 03071,261.9,2.0
34604,grosvenor mountains 03072,158.6,2.0
34605,grosvenor mountains 03073,146.3,2.0
34606,grosvenor mountains 03074,268.5,2.0
35768,grosvenor mountains 03075,294.2,2.0
35769,grosvenor mountains 03076,257.7,2.0
35770,grosvenor mountains 03077,201.1,2.0
35771,grosvenor mountains 03078,239.8,2.0
35772,grosvenor mountains 03079,165.4,2.0
34607,grosvenor mountains 03080,177.7,2.0
34608,grosvenor mountains 03081,212.2,2.0
34609,grosvenor mountains 03082,174.5,2.0
34610,grosvenor mountains 03083,131.4,2.0
34611,grosvenor mountains 03084,184.7,2.0
34612,grosvenor mountains 03085,155.1,2.0
34613,grosvenor mountains 03086,131.7,2.0
34614,grosvenor mountains 03087,135.8,2.0
34615,grosvenor mountains 03088,139.4,2.0
34616,grosvenor mountains 03089,189.5,2.0
34617,grosvenor mountains 03090,177.6,2.0
34618,grosvenor mountains 03091,238.6,2.0
34619,grosvenor mountains 03092,139.2,2.0
34620,grosvenor mountains 03093,183.7,2.0
34621,grosvenor mountains 03094,128.0,2.0
34622,grosvenor mountains 03095,140.3,2.0
34623,grosvenor mountains 03096,135.9,2.0
34624,grosvenor mountains 03097,123.0,2.0
34625,grosvenor mountains 03098,117.1,2.0
34626,grosvenor mountains 03099,245.1,2.0
34627,grosvenor mountains 03100,91.6,1.0
34628,grosvenor mountains 03101,95.2,1.0
34629,grosvenor mountains 03102,113.8,2.0
34630,grosvenor mountains 03103,207.6,2.0
34631,grosvenor mountains 03104,142.2,2.0
34632,grosvenor mountains 03105,122.7,2.0
34633,grosvenor mountains 03106,142.4,2.0
34634,grosvenor mountains 03107,73.8,1.0
34635,grosvenor mountains 03108,61.0,1.0
34636,grosvenor mountains 03109,78.59999999999998,1.0
35773,grosvenor mountains 03110,111.5,2.0
34637,grosvenor mountains 03111,88.0,1.0
34638,grosvenor mountains 03112,103.2,2.0
34639,grosvenor mountains 03113,100.9,2.0
34640,grosvenor mountains 03114,93.0,1.0
35774,grosvenor mountains 03115,86.1,1.0
35775,grosvenor mountains 03116,108.3,2.0
35776,grosvenor mountains 03117,87.5,1.0
35777,grosvenor mountains 03118,64.1,1.0
35778,grosvenor mountains 03119,75.4,1.0
34641,grosvenor mountains 03120,102.7,2.0
34642,grosvenor mountains 03121,82.9,1.0
34643,grosvenor mountains 03122,48.9,1.0
34644,grosvenor mountains 03123,86.3,1.0
34645,grosvenor mountains 03124,84.1,1.0
34646,grosvenor mountains 03125,69.6,1.0
34647,grosvenor mountains 03126,55.9,1.0
34648,grosvenor mountains 03127,64.1,1.0
34649,grosvenor mountains 03128,70.9,1.0
34650,grosvenor mountains 03129,52.2,1.0
34651,grosvenor mountains 03130,74.2,1.0
34652,grosvenor mountains 03131,67.5,1.0
34653,grosvenor mountains 03132,69.5,1.0
34654,grosvenor mountains 03133,114.8,2.0
34655,grosvenor mountains 03134,69.4,1.0
34656,grosvenor mountains 03135,49.6,1.0
34657,grosvenor mountains 03136,65.4,1.0
34658,grosvenor mountains 03137,45.6,1.0
34659,grosvenor mountains 03138,61.0,1.0
34660,grosvenor mountains 03139,49.0,1.0
34661,grosvenor mountains 03140,37.6,1.0
34662,grosvenor mountains 03141,26.6,1.0
34663,grosvenor mountains 03142,26.3,1.0
34664,grosvenor mountains 03143,20.0,1.0
34665,grosvenor mountains 03144,6.3,1.0
34666,grosvenor mountains 03145,5.0,1.0
34667,grosvenor mountains 03146,5.3,1.0
34668,grosvenor mountains 03147,26.6,1.0
34669,grosvenor mountains 03148,0.94,1.0
34670,grosvenor mountains 03149,14.5,1.0
34671,grosvenor mountains 03150,40.7,1.0
34672,grosvenor mountains 03151,32.0,1.0
34673,grosvenor mountains 03152,37.9,1.0
34674,grosvenor mountains 03153,10.8,1.0
34675,grosvenor mountains 03154,21.1,1.0
34676,grosvenor mountains 03155,9.7,1.0
34677,grosvenor mountains 03156,21.4,1.0
34678,grosvenor mountains 03157,3.1,1.0
34679,grosvenor mountains 03158,32.9,1.0
34680,grosvenor mountains 03159,10.0,1.0
34681,grosvenor mountains 03160,23.7,1.0
34682,grosvenor mountains 03161,0.78,1.0
34683,grosvenor mountains 03162,14.7,1.0
34684,grosvenor mountains 03163,5.7,1.0
34685,grosvenor mountains 03164,13.0,1.0
34686,grosvenor mountains 03165,31.9,1.0
34687,grosvenor mountains 03166,6.4,1.0
34688,grosvenor mountains 03167,32.5,1.0
34689,grosvenor mountains 03168,16.8,1.0
34690,grosvenor mountains 03169,1.25,1.0
34691,grosvenor mountains 03170,1.08,1.0
46087,grosvenor mountains 06050,9130.0,3.0
46088,grosvenor mountains 06051,1501.6,3.0
46089,grosvenor mountains 06052,907.6,2.0
46090,grosvenor mountains 06053,1033.1,3.0
46091,grosvenor mountains 06054,1319.4,3.0
46092,grosvenor mountains 06055,917.9,2.0
46093,grosvenor mountains 06056,500.6,2.0
46094,grosvenor mountains 06057,730.9,2.0
46095,grosvenor mountains 06058,482.3,2.0
46096,grosvenor mountains 06059,433.5,2.0
46097,grosvenor mountains 06060,325.7,2.0
46098,grosvenor mountains 06061,199.3,2.0
46099,grosvenor mountains 06062,243.0,2.0
46100,grosvenor mountains 06063,218.0,2.0
46101,grosvenor mountains 06064,174.0,2.0
46102,grosvenor mountains 06065,139.6,2.0
46103,grosvenor mountains 06066,292.7,2.0
46104,grosvenor mountains 06067,176.0,2.0
46105,grosvenor mountains 06068,174.3,2.0
46106,grosvenor mountains 06069,94.0,1.0
46107,grosvenor mountains 06070,80.8,1.0
46108,grosvenor mountains 06071,108.1,2.0
46109,grosvenor mountains 06072,83.8,1.0
46110,grosvenor mountains 06073,67.6,1.0
46111,grosvenor mountains 06074,98.5,1.0
46112,grosvenor mountains 06075,41.5,1.0
46113,grosvenor mountains 06076,156.7,2.0
46114,grosvenor mountains 06077,138.8,2.0
46115,grosvenor mountains 06078,75.59999999999998,1.0
46116,grosvenor mountains 06079,88.7,1.0
46117,grosvenor mountains 06080,99.6,1.0
46118,grosvenor mountains 06081,66.2,1.0
45023,grosvenor mountains 06082,52.5,1.0
46119,grosvenor mountains 06083,42.4,1.0
46120,grosvenor mountains 06084,50.7,1.0
46121,grosvenor mountains 06085,49.0,1.0
46122,grosvenor mountains 06086,29.4,1.0
46123,grosvenor mountains 06087,33.2,1.0
46124,grosvenor mountains 06088,23.5,1.0
46125,grosvenor mountains 06089,23.4,1.0
46126,grosvenor mountains 06090,16.3,1.0
46127,grosvenor mountains 06091,27.7,1.0
46128,grosvenor mountains 06092,15.0,1.0
46129,grosvenor mountains 06093,3.4,1.0
46130,grosvenor mountains 06094,3.7,1.0
46131,grosvenor mountains 06096,10.3,1.0
46132,grosvenor mountains 06097,2.3,1.0
46133,grosvenor mountains 06098,3.3,1.0
11209,grosvenor mountains 85200,3821.6,3.0
11210,grosvenor mountains 85201,1400.7,3.0
11211,grosvenor mountains 85202,27.2,1.0
11212,grosvenor mountains 85203,1450.4,3.0
11213,grosvenor mountains 85204,1754.7,3.0
11214,grosvenor mountains 85205,999.9,2.0
11215,grosvenor mountains 85206,2420.1,3.0
11216,grosvenor mountains 85207,2372.1,3.0
11217,grosvenor mountains 85208,1356.9,3.0
11218,grosvenor mountains 85209,1126.1,3.0
11219,grosvenor mountains 85210,246.8,2.0
11220,grosvenor mountains 85211,355.3,2.0
11221,grosvenor mountains 85212,342.2,2.0
11222,grosvenor mountains 85213,4364.4,3.0
11223,grosvenor mountains 85214,259.8,2.0
11224,grosvenor mountains 85215,35.2,1.0
11225,grosvenor mountains 85216,12.5,1.0
11226,grosvenor mountains 85217,33.6,1.0
11227,grosvenor mountains 85218,6.8,1.0
11228,grosvenor mountains 95500,10000.0,3.0
11229,grosvenor mountains 95501,8000.0,3.0
11230,grosvenor mountains 95502,5362.7,3.0
11231,grosvenor mountains 95503,4801.5,3.0
11232,grosvenor mountains 95504,4018.3,3.0
11233,grosvenor mountains 95505,2031.0,3.0
11234,grosvenor mountains 95506,1194.5,3.0
11235,grosvenor mountains 95507,1000.0,2.0
11236,grosvenor mountains 95508,1271.6,3.0
11237,grosvenor mountains 95509,1014.0,3.0
11238,grosvenor mountains 95510,1097.3,3.0
11239,grosvenor mountains 95511,64.4,1.0
11240,grosvenor mountains 95512,840.4,2.0
11241,grosvenor mountains 95513,851.7,2.0
11242,grosvenor mountains 95514,846.4,2.0
11243,grosvenor mountains 95515,663.6,2.0
11244,grosvenor mountains 95516,456.8,2.0
11245,grosvenor mountains 95517,574.0,2.0
11246,grosvenor mountains 95518,1342.4,3.0
11247,grosvenor mountains 95519,682.3,2.0
11248,grosvenor mountains 95520,641.4,2.0
11249,grosvenor mountains 95521,451.5,2.0
11250,grosvenor mountains 95522,962.5,2.0
11251,grosvenor mountains 95523,402.0,2.0
11252,grosvenor mountains 95524,360.9,2.0
11253,grosvenor mountains 95525,291.6,2.0
11254,grosvenor mountains 95526,299.9,2.0
11255,grosvenor mountains 95527,400.8,2.0
11256,grosvenor mountains 95528,358.6,2.0
11257,grosvenor mountains 95529,250.6,2.0
11258,grosvenor mountains 95530,603.4,2.0
11259,grosvenor mountains 95531,723.3,2.0
11260,grosvenor mountains 95532,348.4,2.0
11261,grosvenor mountains 95533,613.2,2.0
11262,grosvenor mountains 95534,17.9,1.0
11263,grosvenor mountains 95535,53.8,1.0
11264,grosvenor mountains 95536,331.2,2.0
11265,grosvenor mountains 95537,258.9,2.0
11266,grosvenor mountains 95538,353.3,2.0
11267,grosvenor mountains 95539,269.8,2.0
11268,grosvenor mountains 95540,255.1,2.0
11269,grosvenor mountains 95541,265.2,2.0
11270,grosvenor mountains 95542,276.7,2.0
11271,grosvenor mountains 95543,222.9,2.0
11272,grosvenor mountains 95544,626.0,2.0
11273,grosvenor mountains 95545,142.1,2.0
11274,grosvenor mountains 95546,200.8,2.0
11275,grosvenor mountains 95547,281.5,2.0
11276,grosvenor mountains 95548,229.6,2.0
11277,grosvenor mountains 95549,180.3,2.0
11278,grosvenor mountains 95550,170.0,2.0
11279,grosvenor mountains 95551,213.4,2.0
11280,grosvenor mountains 95552,182.0,2.0
11281,grosvenor mountains 95553,215.7,2.0
11282,grosvenor mountains 95554,201.9,2.0
11283,grosvenor mountains 95555,250.6,2.0
11284,grosvenor mountains 95556,169.8,2.0
11285,grosvenor mountains 95557,199.1,2.0
