latitude,longitude,hemisphere_ns,hemisphere_ew,location_quality,location_key
-76.69005,159.38471,south,east,valid,2194
-76.70593,159.15664,south,east,valid,2195
-76.72056,159.40262,south,east,valid,2196
-76.71543,159.36496,south,east,valid,2197
-76.69458,159.28725,south,east,valid,2198
-76.72006,159.40151,south,east,valid,2199
-76.69255,159.30145,south,east,valid,2200
-76.68156,159.31,south,east,valid,2201
-76.73086,158.70316,south,east,valid,2202
-76.68252,159.34506,south,east,valid,2203
-76.70534,159.36925,south,east,valid,2204
-76.69154,159.29707,south,east,valid,2205
-76.69016,159.38525,south,east,valid,2206
-76.72146,158.71186,south,east,valid,2207
-76.71667,159.33333,south,east,valid,2208
-76.71086,159.15038,south,east,valid,2209
-76.72315,158.72353,south,east,valid,2210
-76.69205,159.29708,south,east,valid,2211
-76.72249,158.7338,south,east,valid,2212
-76.68789,159.38628,south,east,valid,2213
-76.68231,159.31165,south,east,valid,2214
-76.68052,159.32969,south,east,valid,2215
-76.69106,159.28169,south,east,valid,2216
-76.69341,159.40893,south,east,valid,2217
-76.73561,159.37968,south,east,valid,2218
-76.72511,159.19525,south,east,valid,2219
-76.70085,159.39389,south,east,valid,2220
-76.7232,159.27343,south,east,valid,2221
-76.72984,159.21444,south,east,valid,2222
-76.73758,159.40921,south,east,valid,2223
-76.9512,156.93593,south,east,valid,2224
-76.95444,156.93741,south,east,valid,2225
-76.96706,156.90663,south,east,valid,2226
-76.97131,156.90059,south,east,valid,2227
-76.97765,156.92485,south,east,valid,2228
-76.98079,156.93013,south,east,valid,2229
-77.01668,156.92231,south,east,valid,2230
-77.01544,156.93008,south,east,valid,2231
-77.02314,156.98036,south,east,valid,2232
-76.76098,159.45252,south,east,valid,2233
-76.75,159.33333,south,east,valid,2234
-76.75,159.5,south,east,valid,2235
-76.70306,159.38944,south,east,valid,2236
-76.70306,159.39166,south,east,valid,2237
-76.68917,159.36111,south,east,valid,2238
-76.70306,159.39306,south,east,valid,2239
-76.70139,159.35361,south,east,valid,2240
-76.70167,159.35333,south,east,valid,2241
-76.69778,159.34611,south,east,valid,2242
-76.70472,159.32334,south,east,valid,2243
-76.70194,159.39444,south,east,valid,2244
-76.69306,159.32666,south,east,valid,2245
-76.7025,159.36667,south,east,valid,2246
-76.70361,159.33444,south,east,valid,2247
-76.70528,159.32694,south,east,valid,2248
-76.70278,159.39333,south,east,valid,2249
-76.68972,159.36333,south,east,valid,2250
-76.68194,159.32,south,east,valid,2251
-76.69556,159.35555,south,east,valid,2252
-76.70194,159.39389,south,east,valid,2253
-76.70306,159.39278,south,east,valid,2254
-76.69972,159.09889,south,east,valid,2255
-76.70222,159.36611,south,east,valid,2256
-76.69917,159.35778,south,east,valid,2257
-76.70889,159.31167,south,east,valid,2258
-76.69833,159.34056,south,east,valid,2259
-76.70389,159.18,south,east,valid,2260
-76.70194,159.36833,south,east,valid,2261
-76.70056,159.40111,south,east,valid,2262
-76.69028,159.36417,south,east,valid,2263
-76.68917,159.365,south,east,valid,2264
-76.70306,159.37083,south,east,valid,2265
-76.70278,159.40139,south,east,valid,2266
-76.70167,159.36889,south,east,valid,2267
-76.70194,159.36472,south,east,valid,2268
-76.70472,159.32389,south,east,valid,2269
-76.68944,159.36333,south,east,valid,2270
-76.69806,159.34195,south,east,valid,2271
-76.69528,159.35611,south,east,valid,2272
-76.70195,159.36861,south,east,valid,2273
-76.77389,159.275,south,east,valid,2274
-76.69028,159.2525,south,east,valid,2275
-76.77389,159.27611,south,east,valid,2276
-76.72833,159.29278,south,east,valid,2277
-76.77417,159.27556,south,east,valid,2278
-76.69028,159.25444,south,east,valid,2279
-76.77111,159.28722,south,east,valid,2280
-76.77139,159.28833,south,east,valid,2281
-76.77333,159.28167,south,east,valid,2282
-76.75195,159.32472,south,east,valid,2283
-76.77361,159.27556,south,east,valid,2284
-76.77278,159.28305,south,east,valid,2285
-76.77278,159.28417,south,east,valid,2286
-76.77389,159.27722,south,east,valid,2287
-76.77361,159.28056,south,east,valid,2288
-76.77361,159.27861,south,east,valid,2289
-76.75972,159.31028,south,east,valid,2290
-76.77222,159.28583,south,east,valid,2291
-76.77333,159.28194,south,east,valid,2292
-76.71,159.36917,south,east,valid,2293
-76.69611,159.34333,south,east,valid,2294
-76.68944,159.36889,south,east,valid,2295
-76.69639,159.32944,south,east,valid,2296
-76.77194,159.28528,south,east,valid,2297
-76.74111,159.29667,south,east,valid,2298
-76.68944,159.25611,south,east,valid,2299
-76.68861,159.25667,south,east,valid,2300
-76.68528,159.25833,south,east,valid,2301
-76.69056,159.3725,south,east,valid,2302
-76.68944,159.36917,south,east,valid,2303
-76.76111,159.34417,south,east,valid,2304
-76.69083,159.3725,south,east,valid,2305
-76.70111,159.40305,south,east,valid,2306
-76.66011,159.32783,south,east,valid,2307
-76.70583,159.25083,south,east,valid,2308
-76.81838,158.1734,south,east,valid,2309
-76.83018,158.25893,south,east,valid,2310
-76.69194,159.26805,south,east,valid,2311
-76.68972,159.24917,south,east,valid,2312
-76.69444,159.39111,south,east,valid,2313
-76.69778,159.30389,south,east,valid,2314
-76.68889,159.37889,south,east,valid,2315
-76.72611,159.41028,south,east,valid,2316
-76.70528,159.305,south,east,valid,2317
-76.74756,158.84338,south,east,valid,2318
-76.71139,159.35889,south,east,valid,2319
-76.71367,158.78126,south,east,valid,2320
-76.73294,158.80698,south,east,valid,2321
-76.77361,159.2775,south,east,valid,2322
-76.82601,158.19412,south,east,valid,2323
-76.82743,158.21117,south,east,valid,2324
-76.69333,159.07667,south,east,valid,2325
-76.83077,158.23057,south,east,valid,2326
-76.82851,158.22522,south,east,valid,2327
-76.83005,158.22164,south,east,valid,2328
-76.67844,159.26614,south,east,valid,2329
-76.69389,159.37306,south,east,valid,2330
-76.68139,159.34667,south,east,valid,2331
-76.69,159.26305,south,east,valid,2332
-76.68972,159.2775,south,east,valid,2333
-76.70139,159.38861,south,east,valid,2334
-76.705,159.37944,south,east,valid,2335
-76.69806,159.3875,south,east,valid,2336
-76.72181,158.75819,south,east,valid,2337
-76.7294,158.80028,south,east,valid,2338
-76.69694,159.26778,south,east,valid,2339
-76.71782,158.70964,south,east,valid,2340
-76.68972,159.26583,south,east,valid,2341
-76.69333,159.18333,south,east,valid,2342
-76.68455,159.26114,south,east,valid,2343
-76.7219,158.76158,south,east,valid,2344
-76.72216,158.76318,south,east,valid,2345
-76.71852,158.76464,south,east,valid,2346
-76.71945,158.76506,south,east,valid,2347
-76.71025,158.78377,south,east,valid,2348
-76.71419,158.7785,south,east,valid,2349
-76.71059,158.78497,south,east,valid,2350
-76.72141,158.76213,south,east,valid,2351
-76.71006,158.78252,south,east,valid,2352
-76.71099,158.78637,south,east,valid,2353
-76.71074,158.78633,south,east,valid,2354
-76.71796,158.80719,south,east,valid,2355
-76.68889,159.35889,south,east,valid,2356
-76.68417,159.35667,south,east,valid,2357
-76.68556,159.3575,south,east,valid,2358
-76.68556,159.35778,south,east,valid,2359
-76.71754,158.73242,south,east,valid,2360
-76.71745,158.73343,south,east,valid,2361
-76.70167,159.40083,south,east,valid,2362
-76.65816,159.32088,south,east,valid,2363
-76.65844,159.31977,south,east,valid,2364
-76.69333,159.38305,south,east,valid,2365
-76.68806,159.36084,south,east,valid,2366
-76.69555,159.33083,south,east,valid,2367
-76.68778,159.36056,south,east,valid,2368
-76.68778,159.36028,south,east,valid,2369
-76.67944,159.34278,south,east,valid,2370
-76.68361,159.33889,south,east,valid,2371
-76.69778,159.3975,south,east,valid,2372
-76.70333,159.36861,south,east,valid,2373
-76.70472,159.36333,south,east,valid,2374
-76.69139,159.38778,south,east,valid,2375
-76.69222,159.39055,south,east,valid,2376
-76.69306,159.39222,south,east,valid,2377
-76.69278,159.39222,south,east,valid,2378
-76.69306,159.39194,south,east,valid,2379
-76.69278,159.39167,south,east,valid,2380
-76.71496,158.78541,south,east,valid,2381
-76.71192,158.78327,south,east,valid,2382
-76.66344,159.33089,south,east,valid,2383
-76.7675,159.32222,south,east,valid,2384
-76.7147,158.74467,south,east,valid,2385
-76.73169,158.80715,south,east,valid,2386
-76.75139,159.33361,south,east,valid,2387
-76.69861,159.39583,south,east,valid,2388
-76.8249,158.20806,south,east,valid,2389
-76.71601,158.74679,south,east,valid,2390
-76.68122,159.26086,south,east,valid,2391
-76.71669,158.7306,south,east,valid,2392
-76.77417,159.28306,south,east,valid,2393
-76.70028,159.3425,south,east,valid,2394
-76.68444,159.34,south,east,valid,2395
-76.68444,159.35722,south,east,valid,2396
-76.82468,158.21135,south,east,valid,2397
-76.68121,159.26531,south,east,valid,2398
-76.7114,158.77833,south,east,valid,2399
-76.68889,159.25278,south,east,valid,2400
-76.67455,159.26114,south,east,valid,2401
-76.68889,159.36389,south,east,valid,2402
-76.69917,159.39639,south,east,valid,2403
-76.66344,159.31894,south,east,valid,2404
-76.71728,158.71375,south,east,valid,2405
-76.70389,159.35972,south,east,valid,2406
-76.70306,159.39972,south,east,valid,2407
-76.70139,159.40333,south,east,valid,2408
-76.71303,158.79779,south,east,valid,2409
-76.70194,159.36722,south,east,valid,2410
-76.6875,159.35805,south,east,valid,2411
-76.70667,159.41444,south,east,valid,2412
-76.68805,159.36028,south,east,valid,2413
-76.69,159.34278,south,east,valid,2414
-76.69389,159.39361,south,east,valid,2415
-76.69222,159.295,south,east,valid,2416
-76.69361,159.34333,south,east,valid,2417
-76.69389,159.39194,south,east,valid,2418
-76.70944,159.38583,south,east,valid,2419
-76.69472,159.38944,south,east,valid,2420
-76.68722,159.35695,south,east,valid,2421
-76.69472,159.38972,south,east,valid,2422
-76.68861,159.38,south,east,valid,2423
-76.68917,159.34639,south,east,valid,2424
-76.70945,159.36889,south,east,valid,2425
-76.68444,159.35806,south,east,valid,2426
-76.65816,159.32144,south,east,valid,2427
-76.67972,159.33694,south,east,valid,2428
-76.68611,159.35056,south,east,valid,2429
-76.69167,159.29195,south,east,valid,2430
-76.70917,159.38778,south,east,valid,2431
-76.69472,159.39028,south,east,valid,2432
-76.70528,159.36083,south,east,valid,2433
-76.68861,159.38333,south,east,valid,2434
-76.69111,159.38611,south,east,valid,2435
-76.69639,159.38389,south,east,valid,2436
-76.68583,159.33889,south,east,valid,2437
-76.68889,159.37972,south,east,valid,2438
-76.6825,159.3475,south,east,valid,2439
-76.69194,159.39111,south,east,valid,2440
-76.69139,159.38583,south,east,valid,2441
-76.68806,159.38,south,east,valid,2442
-76.71667,159.35472,south,east,valid,2443
-76.71382,158.77108,south,east,valid,2444
-76.69139,159.29,south,east,valid,2445
-76.70417,159.3975,south,east,valid,2446
-76.66205,159.33645,south,east,valid,2447
-76.68722,159.35333,south,east,valid,2448
-76.81603,158.154,south,east,valid,2449
-76.68278,159.34722,south,east,valid,2450
-76.68139,159.34445,south,east,valid,2451
-76.69945,159.3075,south,east,valid,2452
-76.68861,159.37972,south,east,valid,2453
-76.70056,159.36611,south,east,valid,2454
-76.70111,159.25139,south,east,valid,2455
-76.67649,159.25196,south,east,valid,2456
-76.70778,159.3675,south,east,valid,2457
-76.69917,159.3975,south,east,valid,2458
-76.69139,159.39,south,east,valid,2459
-76.68917,159.38361,south,east,valid,2460
-76.72278,159.37111,south,east,valid,2461
-76.69861,159.39639,south,east,valid,2462
-76.67705,159.26697,south,east,valid,2463
-76.66899,159.30365,south,east,valid,2464
-76.67705,159.26642,south,east,valid,2465
-76.70944,159.37,south,east,valid,2466
-76.69278,159.31833,south,east,valid,2467
-76.65705,159.32311,south,east,valid,2468
-76.72333,159.275,south,east,valid,2469
-76.70333,159.39667,south,east,valid,2470
-76.69056,159.35139,south,east,valid,2471
-76.67094,159.32366,south,east,valid,2472
-76.69194,159.38805,south,east,valid,2473
-76.68833,159.36139,south,east,valid,2474
-76.71662,158.73396,south,east,valid,2475
-76.69361,159.39417,south,east,valid,2476
-76.68306,159.34611,south,east,valid,2477
-76.6825,159.33,south,east,valid,2478
-76.68555,159.33305,south,east,valid,2479
-76.69472,159.38417,south,east,valid,2480
-76.69333,159.3925,south,east,valid,2481
-76.68806,159.36111,south,east,valid,2482
-76.695,159.38611,south,east,valid,2483
-76.68111,159.34611,south,east,valid,2484
-76.71049,158.78481,south,east,valid,2485
-76.68417,159.3575,south,east,valid,2486
-76.71452,158.79664,south,east,valid,2487
-76.68889,159.38305,south,east,valid,2488
-76.68038,159.27753,south,east,valid,2489
-76.68639,159.34889,south,east,valid,2490
-76.68778,159.36,south,east,valid,2491
-76.71556,159.28917,south,east,valid,2492
-76.65705,159.32339,south,east,valid,2493
-76.7,159.36861,south,east,valid,2494
-76.68417,159.35305,south,east,valid,2495
-76.68333,159.2975,south,east,valid,2496
-76.68306,159.3475,south,east,valid,2497
-76.71308,158.78166,south,east,valid,2498
-76.71222,159.34444,south,east,valid,2499
-76.68667,159.34333,south,east,valid,2500
-76.70417,159.36472,south,east,valid,2501
-76.68333,159.34861,south,east,valid,2502
-76.69306,159.3925,south,east,valid,2503
-76.69222,159.34972,south,east,valid,2504
-76.68889,159.36444,south,east,valid,2505
-76.70111,159.40333,south,east,valid,2506
-76.68722,159.35639,south,east,valid,2507
-76.66205,159.34617,south,east,valid,2508
-76.68861,159.36389,south,east,valid,2509
-76.68111,159.34417,south,east,valid,2510
-76.70472,159.34056,south,east,valid,2511
-76.68778,159.35667,south,east,valid,2512
-76.69849,159.39596,south,east,valid,2513
-76.66816,159.29476,south,east,valid,2514
-76.68972,159.25083,south,east,valid,2515
-76.71464,158.79803,south,east,valid,2516
-76.69167,159.29945,south,east,valid,2517
-76.68944,159.38417,south,east,valid,2518
-76.69806,159.25945,south,east,valid,2519
-76.70611,159.41139,south,east,valid,2520
-76.71664,158.73072,south,east,valid,2521
-76.70778,159.37722,south,east,valid,2522
-76.69417,159.39361,south,east,valid,2523
-76.67972,159.33639,south,east,valid,2524
-76.68889,159.36417,south,east,valid,2525
-76.68806,159.36139,south,east,valid,2526
-76.6875,159.35361,south,east,valid,2527
-76.69611,159.38778,south,east,valid,2528
-76.6726,159.2767,south,east,valid,2529
-76.65899,159.34395,south,east,valid,2530
-76.71015,158.78264,south,east,valid,2531
-76.69972,159.39889,south,east,valid,2532
-76.82225,158.183,south,east,valid,2533
-76.69111,159.38695,south,east,valid,2534
-76.77333,159.27861,south,east,valid,2535
-76.69805,159.33778,south,east,valid,2536
-76.70083,159.40306,south,east,valid,2537
-76.7648,159.29344,south,east,valid,2538
-76.71176,158.7867,south,east,valid,2539
-76.6776,159.31116,south,east,valid,2540
-76.65927,159.34367,south,east,valid,2541
-76.70667,159.41417,south,east,valid,2542
-76.70083,159.40222,south,east,valid,2543
-76.71222,159.34583,south,east,valid,2544
-76.695,159.38667,south,east,valid,2545
-76.70361,159.36,south,east,valid,2546
-76.68722,159.26306,south,east,valid,2547
-76.66149,159.33228,south,east,valid,2548
-76.7172,158.73028,south,east,valid,2549
-76.70139,159.40028,south,east,valid,2550
-76.67288,159.27976,south,east,valid,2551
-76.69833,159.39667,south,east,valid,2552
-76.68917,159.36417,south,east,valid,2553
-76.68083,159.34444,south,east,valid,2554
-76.65955,159.31255,south,east,valid,2555
-76.69,159.36,south,east,valid,2556
-76.7147,158.77672,south,east,valid,2557
-76.69389,159.39417,south,east,valid,2558
-76.68861,159.36889,south,east,valid,2559
-76.68583,159.34305,south,east,valid,2560
-76.69167,159.39028,south,east,valid,2561
-76.69083,159.355,south,east,valid,2562
-76.68417,159.34139,south,east,valid,2563
-76.68889,159.34722,south,east,valid,2564
-76.71372,158.77938,south,east,valid,2565
-76.6975,159.39722,south,east,valid,2566
-76.68083,159.34583,south,east,valid,2567
-76.70917,159.35916,south,east,valid,2568
-76.68806,159.35583,south,east,valid,2569
-76.70667,159.30972,south,east,valid,2570
-76.69111,159.29583,south,east,valid,2571
-76.6925,159.39111,south,east,valid,2572
-76.67149,159.28253,south,east,valid,2573
-76.67677,159.26753,south,east,valid,2574
-76.69306,159.29972,south,east,valid,2575
-76.7475,159.37639,south,east,valid,2576
-76.68417,159.35722,south,east,valid,2577
-76.69194,159.39055,south,east,valid,2578
-76.68861,159.38305,south,east,valid,2579
-76.69361,159.39416,south,east,valid,2580
33.1,-96.7,north,west,valid,2581
33.1,-102.95,north,west,valid,2582
39.6,-100.11667,north,west,valid,2583
30.66667,-5.16667,north,west,valid,2584
49.76667,18.25,north,east,valid,2585
40.56667,-110.48333,north,west,valid,2586
43.32222,-96.28889,north,west,valid,2587
24.94778,6.94306,north,east,valid,2588
35.16667,-97.88333,north,west,valid,2589
20.58333,-104.06667,north,west,valid,2590
40.8,-99.2,north,west,valid,2591
49.65,29.63333,north,east,valid,2592
44.25,-88.25,north,west,valid,2593
52.33333,-104.86667,north,west,valid,2594
45.2,-93.43333,north,west,valid,2595
32.73458,-2.95797,north,west,valid,2596
39.33333,-97.56167,north,west,valid,2597
-21.65972,140.90694,south,east,valid,2598
40.90183,-118.54465,north,west,valid,2599
37.08333,-98.05,north,west,valid,2600
32.00584,-106.56028,north,west,valid,2601
33.7825,-102.18111,north,west,valid,2602
66.9,164.2,north,east,valid,2603
31.66667,-4.06667,north,west,valid,2604
33.45,-111.51667,north,west,valid,2605
39.75,-105.2,north,west,valid,2606
17.7,-97.0,north,west,valid,2607
53.3,126.11667,north,east,valid,2608
38.8,-102.2,north,west,valid,2609
