meteorite_id,location_key,time_key,classification_key,mass_g,severity_score,mass_category,fall_found_flag,location_quality
48393,8626,73,105,31.33,1.0,small,found,valid
50480,9597,73,23,18.75,1.0,small,found,valid
50481,9598,73,105,8.38,1.0,tiny,found,valid
50482,9599,73,105,3.27,1.0,tiny,found,valid
50483,9599,73,105,1.78,1.0,tiny,found,valid
50484,9599,73,105,1.27,1.0,tiny,found,valid
46490,9600,73,23,35.53,1.0,small,found,valid
50485,9600,73,105,18.56,1.0,small,found,valid
50486,9601,73,131,18.57,1.0,small,found,valid
48394,9602,73,105,5.11,1.0,tiny,found,valid
50487,9603,73,105,3.95,1.0,tiny,found,valid
48395,9604,73,105,0.94,1.0,tiny,found,valid
50488,9605,73,105,3.36,1.0,tiny,found,valid
50489,9605,73,23,1.54,1.0,tiny,found,valid
50490,9605,73,105,1.28,1.0,tiny,found,valid
48396,9606,73,105,1.2,1.0,tiny,found,valid
48397,9607,73,105,1.2,1.0,tiny,found,valid
50491,9608,73,23,1.31,1.0,tiny,found,valid
46491,9609,73,137,1.68,1.0,tiny,found,valid
50492,9610,73,23,1.54,1.0,tiny,found,valid
50493,9611,73,147,2.21,1.0,tiny,found,valid
46492,9612,73,131,4.83,1.0,tiny,found,valid
48398,9613,73,131,2.24,1.0,tiny,found,valid
46493,9614,73,131,4.76,1.0,tiny,found,valid
46494,9615,73,135,3.01,1.0,tiny,found,valid
50494,9616,73,135,2.53,1.0,tiny,found,valid
48399,9617,73,131,1.2,1.0,tiny,found,valid
48400,9617,73,131,0.74,1.0,tiny,found,valid
48401,9618,73,131,0.82,1.0,tiny,found,valid
48402,9619,73,131,0.67,1.0,tiny,found,valid
50495,9620,73,137,0.51,1.0,tiny,found,valid
48403,9621,73,105,53.58,1.0,small,found,valid
50496,9622,73,23,50.23,1.0,small,found,valid
50497,9622,73,23,29.27,1.0,small,found,valid
48404,9623,73,105,28.1,1.0,small,found,valid
48405,9621,73,23,22.71,1.0,small,found,valid
50498,9622,73,105,18.69,1.0,small,found,valid
48406,9621,73,105,20.28,1.0,small,found,valid
48407,9621,73,23,12.67,1.0,small,found,valid
48408,9621,73,105,5.01,1.0,tiny,found,valid
48409,9624,73,105,8.68,1.0,tiny,found,valid
48410,9621,73,131,2.62,1.0,tiny,found,valid
50499,9625,73,131,1.19,1.0,tiny,found,valid
50500,9626,73,105,6.88,1.0,tiny,found,valid
50501,9627,73,105,1.38,1.0,tiny,found,valid
48411,9628,73,105,0.7,1.0,tiny,found,valid
50502,9629,73,105,12.28,1.0,small,found,valid
50503,9630,73,23,3.26,1.0,tiny,found,valid
46495,9630,73,131,2.5,1.0,tiny,found,valid
50504,9631,73,105,26.96,1.0,small,found,valid
50505,9631,73,135,8.25,1.0,tiny,found,valid
46496,9631,73,137,2.29,1.0,tiny,found,valid
48412,9632,73,131,1.33,1.0,tiny,found,valid
46988,9631,73,169,3.12,1.0,tiny,found,valid
46989,9631,73,131,3.38,1.0,tiny,found,valid
48413,9633,73,131,0.94,1.0,tiny,found,valid
48414,9632,73,137,0.95,1.0,tiny,found,valid
48415,9632,73,131,0.77,1.0,tiny,found,valid
48416,9632,73,131,0.75,1.0,tiny,found,valid
50506,9631,73,135,0.51,1.0,tiny,found,valid
50507,9631,73,131,0.5,1.0,tiny,found,valid
48417,9632,73,135,3.01,1.0,tiny,found,valid
50508,9631,73,105,1.43,1.0,tiny,found,valid
50509,9631,73,105,1.27,1.0,tiny,found,valid
46990,9631,73,135,2.92,1.0,tiny,found,valid
48418,9632,73,137,1.41,1.0,tiny,found,valid
48419,9632,73,131,1.4,1.0,tiny,found,valid
48420,9633,73,135,0.7,1.0,tiny,found,valid
48421,9632,73,23,1.77,1.0,tiny,found,valid
48422,9632,73,105,2.18,1.0,tiny,found,valid
50510,9631,73,131,1.54,1.0,tiny,found,valid
50511,9631,73,23,1.32,1.0,tiny,found,valid
50512,9631,73,23,0.5,1.0,tiny,found,valid
50513,9631,73,23,5.16,1.0,tiny,found,valid
50514,9631,73,23,3.22,1.0,tiny,found,valid
50515,9631,73,105,1.58,1.0,tiny,found,valid
48423,9634,73,105,0.82,1.0,tiny,found,valid
48424,9632,73,23,0.75,1.0,tiny,found,valid
48425,9635,73,105,0.82,1.0,tiny,found,valid
50516,9631,73,105,0.5,1.0,tiny,found,valid
50517,9636,73,105,160.87,2.0,medium,found,valid
46991,9636,73,105,137.48,2.0,medium,found,valid
50518,9637,73,105,29.59,1.0,small,found,valid
50519,9638,73,23,26.85,1.0,small,found,valid
48426,9639,73,105,0.67,1.0,tiny,found,valid
50520,9640,73,131,1.76,1.0,tiny,found,valid
50521,9640,73,131,1.32,1.0,tiny,found,valid
50522,9640,73,131,1.38,1.0,tiny,found,valid
50523,9640,73,105,2.42,1.0,tiny,found,valid
48427,9641,73,105,0.83,1.0,tiny,found,valid
50524,9640,73,105,0.51,1.0,tiny,found,valid
50525,9642,73,105,3.36,1.0,tiny,found,valid
50526,9643,73,131,1.31,1.0,tiny,found,valid
48428,9644,73,105,0.83,1.0,tiny,found,valid
48429,9645,73,135,0.75,1.0,tiny,found,valid
50527,9646,73,23,1.57,1.0,tiny,found,valid
48430,9647,73,105,0.83,1.0,tiny,found,valid
50528,9648,73,105,2.22,1.0,tiny,found,valid
48431,9649,73,135,0.67,1.0,tiny,found,valid
48432,9650,73,23,12.67,1.0,small,found,valid
50529,9651,73,23,2.55,1.0,tiny,found,valid
50530,9651,73,23,2.51,1.0,tiny,found,valid
48433,9652,73,105,2.47,1.0,tiny,found,valid
50531,9651,73,105,1.44,1.0,tiny,found,valid
50532,9651,73,105,1.81,1.0,tiny,found,valid
50533,9651,73,105,1.44,1.0,tiny,found,valid
48434,9653,73,105,0.76,1.0,tiny,found,valid
48435,9654,73,105,456.0,2.0,medium,found,valid
48436,9655,73,105,254.0,2.0,medium,found,valid
50534,9381,73,105,336.0,2.0,medium,found,valid
48437,9656,73,147,240.0,2.0,medium,found,valid
48438,9657,73,105,11.94,1.0,small,found,valid
50535,9658,73,105,8.8,1.0,tiny,found,valid
48439,9657,73,23,1.77,1.0,tiny,found,valid
48440,9657,73,105,0.82,1.0,tiny,found,valid
50536,9659,73,105,49.59,1.0,small,found,valid
50537,9660,73,105,45.08,1.0,small,found,valid
48441,9655,73,105,46.85,1.0,small,found,valid
48442,9661,73,105,53.24,1.0,small,found,valid
50538,9662,73,105,2.43,1.0,tiny,found,valid
48443,9663,73,23,31.81,1.0,small,found,valid
50539,9664,73,23,19.18,1.0,small,found,valid
50540,9665,73,105,395.0,2.0,medium,found,valid
48444,9666,73,105,225.0,2.0,medium,found,valid
50541,9667,73,23,80.25,1.0,small,found,valid
50542,9668,73,105,78.43,1.0,small,found,valid
50543,9669,73,105,49.8,1.0,small,found,valid
50544,9670,73,105,3.4,1.0,tiny,found,valid
50545,9671,73,105,21.64,1.0,small,found,valid
50546,9672,73,23,16.56,1.0,small,found,valid
50547,9673,73,105,8.92,1.0,tiny,found,valid
50548,9674,73,105,18.81,1.0,small,found,valid
50549,9675,73,105,9.09,1.0,tiny,found,valid
50550,9676,73,105,26.75,1.0,small,found,valid
48445,9677,73,23,12.63,1.0,small,found,valid
50551,9676,73,23,12.38,1.0,small,found,valid
48446,9678,73,105,8.45,1.0,tiny,found,valid
50552,9679,73,23,9.1,1.0,tiny,found,valid
50553,9680,73,105,3.85,1.0,tiny,found,valid
50554,9680,73,105,1.79,1.0,tiny,found,valid
50555,8717,73,105,8.79,1.0,tiny,found,valid
50556,8717,73,105,4.92,1.0,tiny,found,valid
50557,9681,73,105,2.8,1.0,tiny,found,valid
50558,8717,73,105,3.27,1.0,tiny,found,valid
48447,9633,73,23,1.4,1.0,tiny,found,valid
48448,9633,73,105,0.77,1.0,tiny,found,valid
48449,8728,73,105,8.39,1.0,tiny,found,valid
50559,9682,73,105,3.22,1.0,tiny,found,valid
50560,9682,73,105,3.27,1.0,tiny,found,valid
50561,9682,73,105,1.53,1.0,tiny,found,valid
50562,9682,73,147,1.75,1.0,tiny,found,valid
48450,9683,73,105,5.01,1.0,tiny,found,valid
48451,9683,73,23,2.96,1.0,tiny,found,valid
48452,8728,73,105,2.61,1.0,tiny,found,valid
50563,9684,73,105,1.8,1.0,tiny,found,valid
50564,9684,73,105,2.43,1.0,tiny,found,valid
48453,9685,73,23,1.45,1.0,tiny,found,valid
50565,9684,73,105,1.27,1.0,tiny,found,valid
48454,9685,73,105,0.7,1.0,tiny,found,valid
48455,9685,73,23,0.77,1.0,tiny,found,valid
48456,9685,73,23,0.7,1.0,tiny,found,valid
50566,9686,73,135,80.38,1.0,small,found,valid
48457,8728,73,131,20.23,1.0,small,found,valid
48458,9687,73,131,12.91,1.0,small,found,valid
50567,9688,73,131,6.46,1.0,tiny,found,valid
48459,9687,73,131,2.86,1.0,tiny,found,valid
46992,9689,73,407,5.44,1.0,tiny,found,valid
50568,9690,73,169,4.91,1.0,tiny,found,valid
50569,9691,73,135,2.79,1.0,tiny,found,valid
48460,8728,73,135,1.59,1.0,tiny,found,valid
50570,9691,73,137,2.15,1.0,tiny,found,valid
46993,9625,73,131,6.87,1.0,tiny,found,valid
48461,9692,73,23,12.02,1.0,small,found,valid
46994,9693,73,135,1.51,1.0,tiny,found,valid
48462,9694,73,131,0.67,1.0,tiny,found,valid
46995,9695,73,135,18.63,1.0,small,found,valid
48463,9696,73,23,2.98,1.0,tiny,found,valid
50571,9697,73,135,2812.0,3.0,large,found,valid
48464,9698,73,135,1730.0,3.0,large,found,valid
50572,9699,73,135,2.42,1.0,tiny,found,valid
48465,8730,73,169,12.08,1.0,small,found,valid
46996,9700,73,131,11.78,1.0,small,found,valid
50573,9701,73,23,2.21,1.0,tiny,found,valid
50574,9702,73,23,27.88,1.0,small,found,valid
50575,9703,73,135,8.95,1.0,tiny,found,valid
48466,9704,73,105,2.59,1.0,tiny,found,valid
50576,9705,73,105,11.48,1.0,small,found,valid
50577,9706,73,105,1.39,1.0,tiny,found,valid
48467,9707,73,23,1.34,1.0,tiny,found,valid
48468,8730,73,137,0.82,1.0,tiny,found,valid
50578,9708,73,105,197.06,2.0,medium,found,valid
50579,9709,73,23,50.41,1.0,small,found,valid
48469,9710,73,23,54.15,1.0,small,found,valid
50580,9711,73,23,2.92,1.0,tiny,found,valid
48470,9712,73,131,20.21,1.0,small,found,valid
46497,9713,73,23,2.51,1.0,tiny,found,valid
48471,9714,73,131,1.86,1.0,tiny,found,valid
46498,9715,73,23,5.84,1.0,tiny,found,valid
50581,9716,73,131,1.59,1.0,tiny,found,valid
48472,9717,73,105,1.4,1.0,tiny,found,valid
48473,8730,73,137,1.56,1.0,tiny,found,valid
48474,9717,73,105,0.76,1.0,tiny,found,valid
48475,9717,73,23,0.77,1.0,tiny,found,valid
48476,8730,73,135,0.76,1.0,tiny,found,valid
46499,9718,73,131,1.1,1.0,tiny,found,valid
46500,9719,73,131,1.88,1.0,tiny,found,valid
46501,9719,73,131,2.13,1.0,tiny,found,valid
50582,9719,73,135,1.53,1.0,tiny,found,valid
48477,9720,73,135,1.41,1.0,tiny,found,valid
48478,9720,73,105,0.96,1.0,tiny,found,valid
48479,9720,73,23,0.76,1.0,tiny,found,valid
50583,9719,73,137,0.51,1.0,tiny,found,valid
50584,9721,73,105,1.28,1.0,tiny,found,valid
50585,9722,73,23,6.87,1.0,tiny,found,valid
50586,9722,73,135,6.45,1.0,tiny,found,valid
50587,9723,73,131,6.49,1.0,tiny,found,valid
50588,9722,73,105,2.16,1.0,tiny,found,valid
48480,9724,73,135,1.41,1.0,tiny,found,valid
48481,8730,73,105,1.29,1.0,tiny,found,valid
50589,9485,73,131,1.28,1.0,tiny,found,valid
50590,9485,73,23,1.19,1.0,tiny,found,valid
48482,9724,73,137,0.83,1.0,tiny,found,valid
48483,9725,73,135,0.76,1.0,tiny,found,valid
48484,8730,73,131,0.82,1.0,tiny,found,valid
48485,9726,73,147,2.46,1.0,tiny,found,valid
48486,9727,73,141,7.08,1.0,tiny,found,valid
48487,9728,73,23,5.07,1.0,tiny,found,valid
48488,9729,73,105,2.19,1.0,tiny,found,valid
46502,9730,73,131,1.27,1.0,tiny,found,valid
50591,9731,73,23,1.74,1.0,tiny,found,valid
48489,8730,73,137,0.76,1.0,tiny,found,valid
48490,9732,73,105,1.46,1.0,tiny,found,valid
50592,9733,73,105,2.16,1.0,tiny,found,valid
50593,9733,73,23,2.96,1.0,tiny,found,valid
50594,9733,73,131,2.8,1.0,tiny,found,valid
50595,9734,73,23,2.5,1.0,tiny,found,valid
50596,9733,73,105,1.76,1.0,tiny,found,valid
48491,9732,73,105,1.6,1.0,tiny,found,valid
48492,9735,73,105,0.96,1.0,tiny,found,valid
50597,9733,73,105,1.53,1.0,tiny,found,valid
50598,9733,73,23,1.27,1.0,tiny,found,valid
50599,9736,73,105,1.44,1.0,tiny,found,valid
48493,9737,73,23,0.94,1.0,tiny,found,valid
50600,9738,73,105,0.51,1.0,tiny,found,valid
50601,9739,73,135,3.93,1.0,tiny,found,valid
46503,9740,73,131,1.49,1.0,tiny,found,valid
50602,9741,73,131,1.19,1.0,tiny,found,valid
48494,9742,73,137,0.96,1.0,tiny,found,valid
48495,9742,73,135,0.77,1.0,tiny,found,valid
46504,9743,73,131,0.83,1.0,tiny,found,valid
46505,9743,73,131,0.84,1.0,tiny,found,valid
48496,9744,73,131,1.61,1.0,tiny,found,valid
50603,9745,73,131,1.31,1.0,tiny,found,valid
48497,9735,73,137,0.94,1.0,tiny,found,valid
50604,9743,73,131,0.51,1.0,tiny,found,valid
50605,9743,73,131,0.52,1.0,tiny,found,valid
48498,9746,73,105,1.47,1.0,tiny,found,valid
50606,9747,73,137,1.18,1.0,tiny,found,valid
48499,9748,73,23,1.47,1.0,tiny,found,valid
50607,9749,73,23,0.52,1.0,tiny,found,valid
48500,9735,73,105,1.29,1.0,tiny,found,valid
50608,9750,73,105,1.18,1.0,tiny,found,valid
48501,9751,73,23,0.84,1.0,tiny,found,valid
48502,9751,73,105,0.77,1.0,tiny,found,valid
50609,9750,73,23,0.51,1.0,tiny,found,valid
48503,9752,73,135,1.2,1.0,tiny,found,valid
50610,9753,73,135,2.51,1.0,tiny,found,valid
48504,9754,73,105,2.45,1.0,tiny,found,valid
48505,9735,73,105,0.83,1.0,tiny,found,valid
50611,9755,73,105,1.76,1.0,tiny,found,valid
48506,9756,73,105,0.95,1.0,tiny,found,valid
50612,9757,73,105,1.59,1.0,tiny,found,valid
48507,9758,73,105,1.47,1.0,tiny,found,valid
48508,9735,73,131,1.33,1.0,tiny,found,valid
48509,9759,73,147,0.84,1.0,tiny,found,valid
50613,9760,73,105,0.51,1.0,tiny,found,valid
50614,9761,73,105,15.55,1.0,small,found,valid
50615,9762,73,105,4.96,1.0,tiny,found,valid
50616,9762,73,23,2.53,1.0,tiny,found,valid
48510,9763,73,105,1.17,1.0,tiny,found,valid
50617,9764,73,23,1.54,1.0,tiny,found,valid
48511,9765,73,23,5.27,1.0,tiny,found,valid
48512,9765,73,105,1.83,1.0,tiny,found,valid
48513,9735,73,105,1.45,1.0,tiny,found,valid
48514,9766,73,105,425.0,2.0,medium,found,valid
50618,9767,73,105,155.7,2.0,medium,found,valid
50619,9768,73,105,65.49,1.0,small,found,valid
48515,9769,73,105,12.81,1.0,small,found,valid
50620,9768,73,135,3.95,1.0,tiny,found,valid
48516,9770,73,105,76.41,1.0,small,found,valid
48517,9771,73,344,1.84,1.0,tiny,found,valid
50621,9772,73,23,3.82,1.0,tiny,found,valid
50622,9773,73,23,2.82,1.0,tiny,found,valid
48518,9774,73,105,2.84,1.0,tiny,found,valid
50623,9775,73,137,2.92,1.0,tiny,found,valid
50624,9776,73,105,2.2,1.0,tiny,found,valid
48519,9777,73,131,0.77,1.0,tiny,found,valid
50625,9778,73,105,0.51,1.0,tiny,found,valid
50626,9779,73,105,15.43,1.0,small,found,valid
48520,9780,73,131,0.78,1.0,tiny,found,valid
50627,9781,73,137,3.36,1.0,tiny,found,valid
46506,9782,73,131,13.34,1.0,small,found,valid
50628,9783,73,135,1.74,1.0,tiny,found,valid
48521,9784,73,135,3.01,1.0,tiny,found,valid
46507,9785,73,137,222.0,2.0,medium,found,valid
50629,9785,73,169,197.71,2.0,medium,found,valid
46997,9785,73,135,60.88,1.0,small,found,valid
46998,9785,73,135,50.74,1.0,small,found,valid
50630,9785,73,131,11.48,1.0,small,found,valid
50631,9786,73,23,8.23,1.0,tiny,found,valid
46999,9785,73,135,6.32,1.0,tiny,found,valid
50632,9785,73,135,4.14,1.0,tiny,found,valid
50633,9786,73,131,3.39,1.0,tiny,found,valid
48522,9787,73,131,1.78,1.0,tiny,found,valid
47000,9785,73,135,3.42,1.0,tiny,found,valid
50634,9785,73,135,3.33,1.0,tiny,found,valid
50635,9786,73,131,1.19,1.0,tiny,found,valid
50636,9785,73,131,1.53,1.0,tiny,found,valid
47001,9788,73,147,873.0,2.0,medium,found,valid
50637,9789,73,105,1.31,1.0,tiny,found,valid
48523,9790,73,105,1.2,1.0,tiny,found,valid
50638,9789,73,105,1.31,1.0,tiny,found,valid
50639,9789,73,23,0.51,1.0,tiny,found,valid
50640,9789,73,23,0.52,1.0,tiny,found,valid
50641,9789,73,23,0.52,1.0,tiny,found,valid
50642,9789,73,105,0.52,1.0,tiny,found,valid
50643,9791,73,23,0.52,1.0,tiny,found,valid
50644,9789,73,23,2.78,1.0,tiny,found,valid
48524,9784,73,23,5.2,1.0,tiny,found,valid
48525,9790,73,147,5.19,1.0,tiny,found,valid
50645,9789,73,23,2.14,1.0,tiny,found,valid
48526,9790,73,105,1.33,1.0,tiny,found,valid
50646,9789,73,23,2.9,1.0,tiny,found,valid
50647,9789,73,23,2.14,1.0,tiny,found,valid
50648,9789,73,23,1.28,1.0,tiny,found,valid
48527,9784,73,23,1.55,1.0,tiny,found,valid
48528,9790,73,23,2.59,1.0,tiny,found,valid
48529,9784,73,23,1.41,1.0,tiny,found,valid
50649,9789,73,23,2.92,1.0,tiny,found,valid
50650,9789,73,105,1.39,1.0,tiny,found,valid
48530,9790,73,105,1.4,1.0,tiny,found,valid
50651,9789,73,131,1.53,1.0,tiny,found,valid
48531,9790,73,23,1.55,1.0,tiny,found,valid
48532,8827,73,23,1.45,1.0,tiny,found,valid
50652,9791,73,23,1.81,1.0,tiny,found,valid
48533,8827,73,23,2.6,1.0,tiny,found,valid
48534,9790,73,105,2.19,1.0,tiny,found,valid
50653,9789,73,23,2.2,1.0,tiny,found,valid
50654,9789,73,135,3.95,1.0,tiny,found,valid
47002,9789,73,23,3.45,1.0,tiny,found,valid
50655,9791,73,23,0.52,1.0,tiny,found,valid
50656,9789,73,23,0.52,1.0,tiny,found,valid
50657,9789,73,131,0.52,1.0,tiny,found,valid
50658,9789,73,150,0.84,1.0,tiny,found,valid
47003,9789,73,135,0.72,1.0,tiny,found,valid
50659,9789,73,105,1.58,1.0,tiny,found,valid
48535,9790,73,147,1.31,1.0,tiny,found,valid
50660,9789,73,23,0.51,1.0,tiny,found,valid
50661,9789,73,105,0.51,1.0,tiny,found,valid
50662,9791,73,147,0.26,1.0,tiny,found,valid
50663,9789,73,23,0.51,1.0,tiny,found,valid
50664,9789,73,105,0.52,1.0,tiny,found,valid
50665,9789,73,150,0.23,1.0,tiny,found,valid
47004,9789,73,23,0.4,1.0,tiny,found,valid
47005,9789,73,408,0.24,1.0,tiny,found,valid
50666,9789,73,150,0.17,1.0,tiny,found,valid
50667,9791,73,23,0.51,1.0,tiny,found,valid
50668,9789,73,23,0.35,1.0,tiny,found,valid
50669,9791,73,23,0.25,1.0,tiny,found,valid
47006,9789,73,407,1.38,1.0,tiny,found,valid
44888,9792,73,150,396.4,2.0,medium,found,valid
57355,9793,46,147,221.5,2.0,medium,found,valid
57356,9794,186,135,30.8,1.0,small,found,valid
57357,9795,186,105,698.93,2.0,medium,found,valid
57358,9795,186,23,365.85,2.0,medium,found,valid
57359,9795,186,23,141.85,2.0,medium,found,valid
57360,9795,186,23,266.37,2.0,medium,found,valid
57361,9796,186,23,156.38,2.0,medium,found,valid
57362,9797,186,23,622.9,2.0,medium,found,valid
57363,9798,186,23,235.73,2.0,medium,found,valid
57364,9799,186,23,354.65,2.0,medium,found,valid
57365,9800,186,23,106.16,2.0,medium,found,valid
57366,9801,186,23,234.76,2.0,medium,found,valid
57367,9802,186,23,562.0,2.0,medium,found,valid
57368,9803,186,23,259.2,2.0,medium,found,valid
57369,9804,186,147,88.08,1.0,small,found,valid
57370,9805,186,23,92.99,1.0,small,found,valid
57371,9806,186,147,14.73,1.0,small,found,valid
57372,9807,186,147,12.3,1.0,small,found,valid
57373,9808,186,178,67.19,1.0,small,found,valid
57374,9808,186,173,13.3,1.0,small,found,valid
57375,9809,186,135,28.25,1.0,small,found,valid
57376,9809,186,135,85.32,1.0,small,found,valid
57377,9809,186,131,485.7,2.0,medium,found,valid
57378,9809,186,135,83.13,1.0,small,found,valid
57379,9809,186,135,11.58,1.0,small,found,valid
57380,9810,186,23,85.9,1.0,small,found,valid
57381,9810,186,23,129.33,2.0,medium,found,valid
57382,9810,186,147,66.27,1.0,small,found,valid
57383,9810,186,108,227.61,2.0,medium,found,valid
57384,9810,186,23,312.39,2.0,medium,found,valid
57385,9810,186,105,165.73,2.0,medium,found,valid
57386,9811,186,131,28.25,1.0,small,found,valid
57387,9811,186,175,16.19,1.0,small,found,valid
57388,9811,186,23,13.87,1.0,small,found,valid
57389,9811,186,23,24.65,1.0,small,found,valid
57390,9811,186,23,14.87,1.0,small,found,valid
57391,9811,186,135,25.15,1.0,small,found,valid
57392,9811,186,23,14.65,1.0,small,found,valid
57393,9810,186,23,453.7,2.0,medium,found,valid
57394,9810,186,23,192.7,2.0,medium,found,valid
57395,9810,186,23,171.2,2.0,medium,found,valid
57396,9810,186,23,65.44,1.0,small,found,valid
57397,9812,186,23,21.62,1.0,small,found,valid
57398,9810,186,23,193.24,2.0,medium,found,valid
57399,9812,186,147,47.96,1.0,small,found,valid
57400,9810,186,23,52.18,1.0,small,found,valid
57401,9810,186,23,58.02,1.0,small,found,valid
57402,9810,186,147,210.41,2.0,medium,found,valid
57403,9810,186,23,83.52,1.0,small,found,valid
57404,9812,186,23,37.04,1.0,small,found,valid
57405,9810,186,23,57.51,1.0,small,found,valid
57406,9813,186,150,369.1,2.0,medium,found,valid
57407,9813,186,178,278.74,2.0,medium,found,valid
57408,9813,186,135,269.19,2.0,medium,found,valid
57409,9813,186,147,253.75,2.0,medium,found,valid
57410,9813,186,135,40.7,1.0,small,found,valid
57411,9814,186,23,125.41,2.0,medium,found,valid
57412,9813,186,135,120.47,2.0,medium,found,valid
11394,9815,93,195,13.5,1.0,small,found,valid
11395,9816,93,23,76.4,1.0,small,found,valid
11396,9817,93,171,282.2,2.0,medium,found,valid
11397,9818,93,131,154.8,2.0,medium,found,valid
11398,9819,170,178,428.9,2.0,medium,found,valid
11399,9819,170,143,17.5,1.0,small,found,valid
11400,9819,170,147,7.86,1.0,tiny,found,valid
11401,9819,170,108,2.91,1.0,tiny,found,valid
11402,9819,170,108,19.66,1.0,small,found,valid
11403,9819,170,135,2.55,1.0,tiny,found,valid
11404,9819,170,105,2.11,1.0,tiny,found,valid
11405,9819,170,147,1.94,1.0,tiny,found,valid
11406,9819,170,137,20.91,1.0,small,found,valid
11407,9819,170,137,0.93,1.0,tiny,found,valid
11408,9819,170,135,1.39,1.0,tiny,found,valid
11409,9819,170,147,5.36,1.0,tiny,found,valid
11410,9819,170,108,3.13,1.0,tiny,found,valid
11411,9819,170,105,6.15,1.0,tiny,found,valid
11412,9819,170,175,2.85,1.0,tiny,found,valid
11413,9819,170,105,38.8,1.0,small,found,valid
11414,9819,170,105,5.51,1.0,tiny,found,valid
11415,9819,170,194,0.23,1.0,tiny,found,valid
11416,9819,170,178,4.55,1.0,tiny,found,valid
11417,9819,170,178,0.25,1.0,tiny,found,valid
11418,9819,170,178,1.7,1.0,tiny,found,valid
11419,9819,170,178,1.05,1.0,tiny,found,valid
11420,9819,170,105,3.08,1.0,tiny,found,valid
11421,9819,170,23,0.85,1.0,tiny,found,valid
11422,9819,170,131,4.17,1.0,tiny,found,valid
11423,9819,170,178,11.29,1.0,small,found,valid
11424,9819,170,241,9.97,1.0,tiny,found,valid
11425,9819,170,135,3.56,1.0,tiny,found,valid
11427,9820,130,135,130.0,2.0,medium,found,valid
11428,9821,60,135,13100.0,4.0,massive,found,valid
11430,9822,44,256,20.5,1.0,small,found,valid
11431,9823,38,193,58630.0,4.0,massive,found,valid
11433,9824,170,292,13100.0,4.0,massive,found,valid
11434,9825,43,204,190000.0,5.0,massive,found,valid
11438,9826,72,256,,,,found,valid
11441,9827,63,206,309000.0,5.0,massive,found,valid
11444,9828,35,186,1100.0,3.0,large,found,valid
11445,9829,28,206,34500.0,4.0,massive,found,valid
11446,9830,34,186,220000.0,5.0,massive,found,valid
11447,9831,34,256,,,,found,valid
44889,9832,170,409,,,,found,valid
11451,9833,98,206,22700.0,4.0,massive,found,valid
11452,9834,80,186,112500.0,5.0,massive,found,valid
11453,9835,177,243,6800.0,3.0,large,found,valid
